,branch,employee,jobTitle,level,type,minSalary,maxSalary,isDealable,city,district
135,Архитектур,Эс Ди Инженеринг энд Констракшн ХХК,Ерөнхий архитектор,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
136,Архитектур,Азиа Пасифик Инвестмэнт Партнерс ХХК,Архитектур,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
137,Архитектур,НБИК ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,
138,Архитектур,Марч Архитект ХХК,Дадлагын оюутан авна /архитектор/,Оюутан /Дадлага/,Бүтэн цагийн,320.0,400.0,False,Улаанбаатар хот,Баянгол дүүрэг
139,Архитектур,Энхийн жаргал констракшн ХХК,Архитектор,Мэргэжилтэн,Гэрээт/ Зөвлөх,1000.0,1200.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
140,Архитектур,УРГАМАЛЫН ДАЛАЙ ХХК,Ландшафтын архитектор,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
141,Архитектур,Солармед Монгол ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,800.0,1000.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
142,Архитектур,Изохаус ХХК,Архитектор  ажилд авна.,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Баянгол дүүрэг
143,Архитектур,Ай Кью Пи Итали Дизайн ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,True,Улаанбаатар хот,
144,Архитектур,Люксвүүд групп ХХК,Геодизийн инженер,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Орхон аймаг,
145,Архитектур,Блю Рок Сервис ХХК,АРХИТЕКТОР,Мэргэжилтэн,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
146,Архитектур,Эко констракшн ХХК,Архитектор,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
147,Архитектур,Синий Волк ХХК,АРХИТЕКТОР АЖИЛД АВНА,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Баянгол дүүрэг
148,Архитектур,Хаус План Студио ХХК,"Архитектор, Интерьер дизайнер",Дунд шатны удирдлага,Бүтэн цагийн,1000.0,1200.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
149,Архитектур,Векэн ХХК,Архитектор,Мэргэжил хамаарахгүй,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
150,Архитектур,ПиСиДиПи ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,
151,Архитектур,Улз буянт пропертиз ХХК,"Архитектор, тооцооны инженер",Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
152,Архитектур,Цоба ХХК,ЛАНДШАФТ АРХИТЕКТОР,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
153,Архитектур,АКСИФОРМ ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
154,Архитектур,Нью Тур ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянзүрх дүүрэг
155,Архитектур,НУТАГ КОНСАЛТИНГ ХХК,Архитектор ажилд авна.,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,True,Улаанбаатар хот,Чингэлтэй дүүрэг
156,Архитектур,Сансар,АРХИТЕКТУР ИНЖЕНЕР -2 ажлын байр,Дунд шатны удирдлага,Бүтэн цагийн,2100.0,2500.0,False,Улаанбаатар хот,
157,Архитектур,Дашваанжил ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
158,Архитектур,Рендер ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
159,Архитектур,Номин Холдинг ХХК,Ландшафтын Архитектур,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,
160,Архитектур,ПиСиДиПи ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,
161,Архитектур,АНЭГ,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
162,Архитектур,АНЭГ,Интерьер дизайнер,Мэргэжилтэн,Бүтэн цагийн,1000.0,1200.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
163,Архитектур,Эм Си лог хаус ХХК,АРХИТЕКТОР,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
164,Архитектур,Тэсо Групп,Архитектор,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
165,Архитектур,Гэгээ Студио,Интерьер дизайнер,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
166,Архитектур,Азура архитектс,"Архитектор,  интерьер  дизайнер",Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Хан-Уул дүүрэг
167,Архитектур,Татах хүч,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Баянгол дүүрэг
168,Архитектур,Бес Онцгой Дизайн ХХК,"Архитектур, ХАС, ЦБУ, Цах-ны зураг төслийн инженер",Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
169,Архитектур,Аркетайп Mонголиа ХХК,Интерьер дизайнер-Архитектурын 3D визуал дизайнер,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Баянзүрх дүүрэг
170,Архитектур,Аркетайп Mонголиа ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,True,Улаанбаатар хот,Баянзүрх дүүрэг
171,Архитектур,РичМон консалтинг ХХК,Ахлах архитектор ажилд авна.,Дунд шатны удирдлага,Бүтэн цагийн,2500.0,3000.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
172,Архитектур,Мацүзакаяа ХХК,Архитектор & Интерьер дизайнер /Япон компанид/,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,
173,Архитектур,Улаанбаатар групп ХХК,Архитектор (junior),Мэргэжилтэн,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
174,Архитектур,Бармон Арт ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
175,Архитектур,Хүлэгү инженеринг ХХК,Архитектор,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
176,Архитектур,НЬЮКОН ХХК,Архитектор ажилд авна,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
177,Архитектур,Улаанбаатар групп ХХК,Ахлах архитектор (төлөвлөлтийн),Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,True,Улаанбаатар хот,Сүхбаатар дүүрэг
178,Архитектур,Монкон Групп ХХК,Архитектор /'ЭГЭ' ХХК/,Дунд шатны удирдлага,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Чингэлтэй дүүрэг
179,Архитектур,ӨРНӨХ ГҮНТ ХХК,Барилгын архитектор  таныг ажилд урьж байна.,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,Сүхбаатар дүүрэг
180,"Аудит, хяналт шалгалт",Грийн Групп,САНХҮҮГИЙН АУДИТОР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
181,"Аудит, хяналт шалгалт",Грийн Групп,ДОТООД ҮЙЛ АЖИЛЛАГААНЫ МЕНЕЖЕР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
182,"Аудит, хяналт шалгалт",Инвескор ББСБ,Дотоод аудитор,Мэргэжилтэн,Бүтэн цагийн,1800.0,2100.0,False,Улаанбаатар хот,
183,"Аудит, хяналт шалгалт",Грийн Групп,ДОТООД АУДИТОР,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
184,"Аудит, хяналт шалгалт",Дрийм интерпрайз,Дотоод аудитор,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
185,"Аудит, хяналт шалгалт",Говь ХК,ДОТООД АУДИТОР,Мэргэжилтэн,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
186,"Аудит, хяналт шалгалт",Тэсо Групп,Дотоод хяналтын менежер / Аудитор /,Мэргэжилтэн,Бүтэн цагийн,1200.0,1500.0,False,Улаанбаатар хот,Сонгинохайрхан дүүрэг
187,"Аудит, хяналт шалгалт",Монголын Мэргэшсэн Нягтлан Бодогчдын Институт,Аудитын арга зүй хариуцсан менежер,Дунд шатны удирдлага,Бүтэн цагийн,1200.0,1500.0,True,Улаанбаатар хот,Чингэлтэй дүүрэг
188,"Аудит, хяналт шалгалт",Шунхлай ХХК,Дотоод аудитор,Дунд шатны удирдлага,Бүтэн цагийн,1500.0,1800.0,False,Улаанбаатар хот,Хан-Уул дүүрэг
189,"Аудит, хяналт шалгалт",Бэйкер Тилли Далайван Аудит ХХК,Аудиторын туслах,Мэргэжилтэн,Бүтэн цагийн,800.0,1000.0,False,Улаанбаатар хот,Баянгол дүүрэг
